OBJECT_NAME,NORAD_CAT_ID,INCLINATION,ECCENTRICITY,RAAN,ARGUMENT_OF_PERIGEE,MEAN_ANOMALY,MEAN_MOTION,DRAG,LAUNCH_DATE,DECAY_DATE,ACTUAL_LIFETIME,LIFETIME_CLASS
SL-7 R/B,866,48.89649963378906,0.010762600228190422,195.5290069580078,153.9490966796875,206.6656951904297,16.04926956,0.0,1964-08-22,1965-08-02,1,1
SL-6 R/B(2),869,63.91669845581055,0.03005640022456646,193.73440551757812,26.33289909362793,335.27459716796875,15.92304434,0.0029780000913888216,1964-08-22,2004-04-09,40,3
SCOUT X-4 DEB,873,79.681396484375,0.004429299850016832,204.67349243164062,294.5617980957031,65.08719635009766,15.07526815,0.0,1964-08-25,1968-04-18,4,2
SCOUT X-4 DEB,874,79.72239685058594,0.007501500193029642,120.17970275878906,155.6934051513672,204.7886962890625,15.54414044,0.0,1964-08-25,1968-06-17,4,2
SCOUT X-4 DEB,875,79.73500061035156,0.0033454999793320894,13.290599822998047,340.7922058105469,19.20709991455078,15.61653534,0.0,1964-08-25,1968-09-16,4,2
THOR AGENA B R/B,878,98.68250274658203,0.0010073999874293804,263.74639892578125,212.1405029296875,147.92210388183594,16.357422,0.0009418699773959816,1964-08-28,1974-08-13,10,2
SL-7 R/B,915,48.91450119018555,0.0030928999185562134,168.44619750976562,282.6231994628906,77.02770233154297,16.21262771,0.0,1964-10-24,1965-02-10,1,1
OPS 3062 DEB,925,81.93710327148438,0.001869700034148991,96.36170196533203,57.48780059814453,302.8080139160156,16.02129457,0.0,1964-11-04,1967-10-02,3,1
OPS 3062 DEB,926,82.09190368652344,0.0,219.90919494628906,236.12130737304688,123.87860107421875,16.24112573,0.0,1964-11-04,1966-06-30,2,1
OPS 3062 DEB,927,81.97160339355469,0.0,219.84719848632812,255.24859619140625,104.7511978149414,15.99898252,0.0,1964-11-04,1966-06-30,2,1
SCOUT X-4 DEB,934,81.19170379638672,0.0034672000911086798,108.24849700927734,27.916500091552734,332.6416931152344,15.87337445,0.021947000175714493,1964-11-21,1982-10-02,18,3
SCOUT X-4 DEB,935,81.28189849853516,0.002610200084745884,235.4073028564453,331.58770751953125,28.397600173950195,16.08603731,0.013911000452935696,1964-11-21,1984-05-28,20,3
SCOUT X-4 DEB,936,81.0884017944336,0.008888700045645237,115.55220031738281,166.06370544433594,193.9741973876953,15.55271881,0.0,1964-11-21,1968-04-03,4,2
SCOUT X-4 DEB,937,81.23600006103516,0.003452500095590949,169.1938934326172,105.03520202636719,255.47430419921875,15.94565669,0.02085999958217144,1964-11-21,1981-04-19,17,2
SCOUT X-4 DEB,939,81.20120239257812,0.004779399838298559,85.29080200195312,117.77140045166016,242.84100341796875,15.67855063,0.0,1964-11-21,1968-04-30,4,2
SCOUT X-4 DEB,940,81.26339721679688,0.0024302001111209393,168.72830200195312,106.07060241699219,252.8415985107422,15.79682252,0.02454099990427494,1964-11-21,1981-03-13,17,2
SL-7 R/B,948,48.758399963378906,0.000984800048172474,266.8131103515625,148.0825958251953,212.02200317382812,16.26037276,0.0,1964-12-09,1965-05-11,1,1
SL-7 DEB,952,48.75080108642578,0.011264599859714508,286.7361145019531,192.81979370117188,166.9777069091797,15.87557677,0.0,1964-12-09,1965-01-01,1,1
SL-7 DEB,954,48.761600494384766,0.010546199977397919,301.3055114746094,182.78640747070312,177.154296875,15.84535671,0.0,1964-12-09,1965-01-01,1,1
SL-7 DEB,955,48.74919891357422,0.011619100347161293,303.1986999511719,178.37570190429688,181.6614990234375,15.80580037,0.0,1964-12-09,1965-01-02,1,1
SCOUT X-4 R/B,958,37.764801025390625,0.015189000405371189,297.4132080078125,141.56689453125,219.56809997558594,15.94870917,0.0,1964-12-15,1965-02-07,1,1
SCOUT X-4 DEB,960,81.2343978881836,0.003932899795472622,41.95389938354492,243.09890747070312,115.34010314941406,15.83699735,0.020723000168800354,1964-11-21,1989-04-30,25,3
SCOUT X-4 DEB,962,37.32809829711914,0.02726610004901886,112.73290252685547,271.99420166015625,84.88369750976562,15.56280571,0.0,1964-12-15,1965-01-21,1,1
SL-7 R/B,984,48.67219924926758,0.014088899828493595,7.4054999351501465,135.58779907226562,225.59449768066406,15.93018852,0.0,1965-01-30,1966-01-11,1,1
DELTA 1 R/B,988,32.85599899291992,0.0006537999724969268,151.95849609375,271.3598937988281,90.03309631347656,16.27656867,0.001242100028321147,1965-02-03,1977-09-11,12,2
SL-8 R/B,1092,55.9650993347168,0.002302000066265464,289.376708984375,134.71929931640625,225.57240295410156,16.35984251,0.0,1965-02-21,1969-12-23,4,2
SL-8 DEB,1094,56.00199890136719,0.03864770010113716,30.22949981689453,79.3407974243164,284.9910888671875,15.19348411,0.0,1965-02-21,1966-04-08,1,1
THOR ABLESTAR R/B,1228,89.9677963256836,0.0017888000002130866,75.03929901123047,282.9916076660156,76.9269027709961,16.34446427,0.0,1965-03-11,1967-09-04,2,1
THOR ABLESTAR DEB,1248,90.02110290527344,0.0037318000104278326,73.52359771728516,118.8333969116211,241.6593017578125,16.14078902,0.0,1965-03-11,1967-07-29,2,1
SL-6 R/B,1252,64.74220275878906,0.0013492000289261341,338.0043029785156,66.71530151367188,293.42669677734375,16.27802094,0.0,1965-03-12,1967-03-17,2,1
SL-8 R/B,1270,56.13959884643555,0.0023169999476522207,239.96910095214844,324.7164001464844,35.21659851074219,16.22288897,0.0,1965-03-15,1966-08-05,1,1
THOR ALTAIR R/B,1289,98.9896011352539,0.0017251999815925956,279.8826904296875,148.30419921875,247.21339416503906,16.18083149,0.0001541499950690195,1965-03-18,1979-09-06,14,2
SL-8 DEB,1336,55.91059875488281,0.010378199629485607,326.09649658203125,102.86519622802734,258.40460205078125,16.10440915,0.0,1965-03-15,1968-07-24,3,1
SL-8 DEB,1337,56.02790069580078,0.03812580183148384,277.30010986328125,325.7229919433594,31.93440055847168,15.02015492,0.0,1965-03-15,1966-09-29,1,1
SL-8 DEB,1338,56.261199951171875,0.0043704998679459095,145.62620544433594,13.185999870300293,347.0238037109375,15.96401933,0.0,1965-03-15,1967-04-18,2,1
SL-8 DEB,1339,55.847599029541016,0.007451899815350771,317.89739990234375,129.5968017578125,231.1652069091797,15.69503738,0.0,1965-03-15,1969-10-14,4,2
SL-8 DEB,1340,56.00630187988281,0.00744209997355938,338.8218994140625,122.42400360107422,238.4073944091797,16.2191808,0.0,1965-03-15,1968-05-30,3,1
SL-8 DEB,1341,55.88840103149414,0.00845049973577261,260.9797058105469,180.7071990966797,179.37820434570312,15.91058026,0.0,1965-03-15,1969-02-13,4,2
SL-8 DEB,1342,55.99369812011719,8.999999749903509e-07,299.2236022949219,105.45570373535156,254.47830200195312,16.1906001,0.0,1965-03-15,1969-09-09,4,2
SL-8 DEB,1343,55.964698791503906,0.009829300455749035,168.643798828125,200.1269989013672,159.57240295410156,15.89206834,0.0,1965-03-15,1966-12-20,1,1
SL-8 DEB,1344,55.99190139770508,0.0027489999774843454,183.2720947265625,10.814900398254395,349.347412109375,16.35126689,0.0,1965-03-15,1969-11-14,4,2
SL-8 DEB,1345,55.885398864746094,0.002101500052958727,96.99700164794922,283.2502136230469,76.68840026855469,16.28363049,0.002366800094023347,1965-03-15,1988-11-26,23,3
SL-8 DEB,1346,56.025901794433594,0.0016435999423265457,188.9803924560547,7.231299877166748,352.8949890136719,16.10400642,0.0,1965-03-15,1975-05-18,10,2
SL-8 DEB,1347,55.88330078125,0.00240139989182353,186.83489990234375,24.763200759887695,334.83441162109375,16.08476146,0.010048000141978264,1965-03-15,2001-06-26,36,3
SL-8 DEB,1348,56.211700439453125,0.003262599930167198,156.6721954345703,271.02130126953125,88.71510314941406,16.21977956,0.004183200187981129,1965-03-15,1981-11-15,16,2
SL-8 DEB,1349,56.05820083618164,0.008875199593603611,6.7617998123168945,274.3179016113281,84.76969909667969,15.71604878,0.0,1965-03-15,1979-04-09,14,2
SL-8 DEB,1351,55.867698669433594,0.0020520000252872705,249.1053924560547,249.34559631347656,110.5363998413086,15.99556888,0.0,1965-03-15,1972-08-06,7,2
SL-8 DEB,1352,56.03919982910156,0.034717999398708344,43.135799407958984,79.26490020751953,284.7168884277344,15.25796203,0.0,1965-03-15,1967-07-03,2,1
SL-8 DEB,1353,55.9723014831543,0.013597900047898293,241.43389892578125,326.2226867675781,32.986000061035156,15.79429755,0.0,1965-03-15,1966-01-30,1,1
SL-8 DEB,1354,55.79199981689453,0.008865199983119965,272.0492858886719,326.03131103515625,33.499698638916016,16.06769082,0.0,1965-03-15,1968-05-15,3,1
SL-8 DEB,1355,56.027099609375,0.04065360128879547,236.5142059326172,346.02899169921875,12.961400032043457,15.13468915,0.0,1965-03-15,1966-10-09,1,1
OPS 6717 DEB,1357,95.18830108642578,0.0006612000288441777,65.68920135498047,155.6024932861328,204.45860290527344,15.53464535,0.0,1965-04-28,1966-03-18,1,1
SL-8 DEB,1370,55.975399017333984,0.0005824000108987093,281.7284851074219,296.6986999511719,63.163299560546875,16.32146604,0.007050599902868271,1965-03-15,2004-01-17,39,3
SL-8 DEB,1371,55.756900787353516,0.004469600040465593,310.81719970703125,241.97579956054688,109.72319793701172,15.58639806,0.014460000209510326,1965-03-15,1980-09-19,15,2
SL-8 DEB,1372,55.951698303222656,0.004753299988806248,329.2842102050781,228.8730010986328,130.66709899902344,16.05942332,0.010871999897062778,1965-03-15,1989-06-24,24,3
SL-8 DEB,1373,56.1421012878418,0.005400599911808968,316.377685546875,310.95318603515625,56.15840148925781,15.67280397,0.0,1965-03-15,1979-02-04,14,2
THOR ALTAIR DEB,1376,98.9541015625,9.999999974752427e-07,180.14320373535156,179.85670471191406,180.2653045654297,16.04473402,0.0,1965-03-18,1970-01-01,5,2
THOR ALTAIR DEB,1379,98.31069946289062,0.0005523000145331025,314.6625061035156,76.69609832763672,283.7862854003906,16.14365462,0.0023870000150054693,1965-05-20,1983-04-07,18,3
THOR ALTAIR DEB,1380,98.9072036743164,0.004383599851280451,192.09719848632812,305.0328063964844,54.600101470947266,15.59832455,0.0,1965-05-20,1966-05-02,1,1
SL-8 DEB,1397,56.13019943237305,0.007536100223660469,81.44599914550781,228.52090454101562,130.92660522460938,15.82782932,0.0,1965-03-15,1968-04-06,3,1
SL-8 DEB,1398,56.28919982910156,0.007038999814540148,283.5809020996094,66.04070281982422,294.8020935058594,15.96105896,0.0,1965-03-15,1970-06-25,5,2
SL-8 DEB,1401,56.083499908447266,0.03585990145802498,166.61160278320312,14.869400024414062,346.24029541015625,15.34798428,0.0,1965-03-15,1966-03-20,1,1
SL-8 DEB,1402,55.959598541259766,0.012215600349009037,357.0278015136719,111.51619720458984,249.88760375976562,15.95417406,0.0,1965-03-15,1967-05-13,2,1
SL-8 DEB,1409,55.91320037841797,0.009188399650156498,231.17730712890625,194.3433074951172,165.4886932373047,15.94250223,0.0,1965-03-15,1966-05-19,1,1
SL-8 DEB,1410,56.00740051269531,0.01193699985742569,322.63031005859375,306.2232971191406,52.77399826049805,15.88822465,0.0,1965-03-15,1967-02-17,2,1
SL-8 DEB,1416,56.104698181152344,0.02214849926531315,132.01739501953125,30.623199462890625,330.743408203125,15.57479235,0.0,1965-03-15,1967-05-05,2,1
SL-7 R/B,1432,48.707000732421875,0.0065656001679599285,94.03620147705078,144.54469299316406,215.947998046875,16.18060488,0.0,1965-07-02,1966-06-06,1,1
SL-8 DEB,1436,55.881900787353516,0.008192500099539757,126.36430358886719,237.7987060546875,121.43299865722656,16.18464108,0.0,1965-03-15,1966-05-30,1,1
SL-8 DEB,1438,55.8827018737793,0.002117499941959977,132.92869567871094,116.81580352783203,243.55050659179688,16.03049356,0.011284000240266323,1965-03-15,1980-11-03,15,2
SL-8 DEB,1439,55.74549865722656,0.005321799777448177,310.11309814453125,233.69309997558594,130.85040283203125,15.80832951,0.0,1965-03-15,1979-01-16,14,2
DELTA 1 DEB,1440,98.53839874267578,0.0009871999500319362,13.832099914550781,164.98049926757812,195.09429931640625,16.22322689,0.0007187500013969839,1965-07-02,1995-02-14,30,3
SL-8 R/B,1448,56.01620101928711,0.0005237999721430242,328.8789978027344,313.2560119628906,46.871299743652344,16.4187693,0.0004967799759469926,1965-07-16,1981-11-21,16,2
SL-8 DEB,1449,56.061500549316406,0.0,189.42030334472656,0.0,0.0957999974489212,15.75064842,0.0,1965-07-16,1967-05-03,2,1
OPS 8411 DEB,1452,70.12349700927734,0.0,327.0885009765625,191.697998046875,168.30189514160156,15.97848443,0.0,1965-07-17,1966-06-05,1,1
OPS 8411 DEB,1455,70.13510131835938,0.0,198.50669860839844,359.6588134765625,0.3411000072956085,16.01626221,0.0,1965-07-17,1966-07-24,1,1
THOR ALTAIR DEB,1461,98.23179626464844,0.001966899959370494,324.31219482421875,178.22720336914062,181.923095703125,15.97922696,0.004650000017136335,1965-05-20,1989-03-20,24,3
THOR ALTAIR DEB,1462,98.46910095214844,0.002440500073134899,182.71969604492188,241.9398956298828,117.90630340576172,16.01202865,0.004623800050467253,1965-05-20,1980-04-23,15,2
THOR ALTAIR DEB,1463,98.9791030883789,0.0038195999804884195,27.308700561523438,115.0896987915039,246.97120666503906,15.60487779,0.0,1965-03-18,1979-05-18,14,2
SL-8 DEB,1473,56.00120162963867,0.0007376999710686505,221.81039428710938,258.043701171875,100.17259979248047,16.05509023,0.0,1965-07-16,1969-03-13,4,2
THOR ALTAIR DEB,1475,97.94180297851562,0.00046529999235644937,243.3592071533203,18.6648006439209,341.15069580078125,16.16580989,0.0018554000416770577,1965-05-20,1988-02-19,23,3
SL-8 DEB,1476,55.998600006103516,0.014065300114452839,291.5624084472656,326.8482971191406,32.37189865112305,15.76796051,0.0,1965-03-15,1967-09-21,2,1
SL-8 DEB,1481,56.08599853515625,0.009030699729919434,338.5768127441406,225.95570373535156,133.3986053466797,15.58490923,0.0,1965-03-15,1979-05-23,14,2
SL-8 DEB,1482,55.88850021362305,0.01855500042438507,317.5351867675781,308.8988037109375,49.49879837036133,15.8647991,0.0,1965-03-15,1966-01-09,1,1
SL-8 DEB,1483,56.05459976196289,0.00949109997600317,252.1595001220703,154.7039031982422,205.8607940673828,15.70648974,0.0,1965-03-15,1968-02-27,3,1
SL-8 DEB,1484,55.88570022583008,0.00945260003209114,45.19029998779297,199.5404052734375,160.20359802246094,15.96825742,0.0,1965-03-15,1968-10-24,3,1
SL-8 DEB,1485,55.75299835205078,0.005713200196623802,5.94189977645874,226.99400329589844,132.62269592285156,16.00490483,0.0,1965-03-15,1968-04-15,3,1
SL-8 DEB,1486,55.91419982910156,0.021658800542354584,86.25140380859375,70.68370056152344,291.7388000488281,15.39141636,0.0,1965-03-15,1967-06-10,2,1
SL-8 DEB,1487,55.907100677490234,0.012211199849843979,163.30059814453125,31.909900665283203,328.91729736328125,15.6051291,0.0,1965-03-15,1967-04-30,2,1
SL-8 DEB,1488,55.94169998168945,0.01503910031169653,42.79010009765625,83.8761978149414,277.9309997558594,15.88088842,0.0,1965-03-15,1967-11-14,2,1
SL-8 DEB,1489,56.03110122680664,0.04429209977388382,254.89010620117188,338.5414123535156,19.732900619506836,14.93665902,0.0,1965-03-15,1966-10-26,1,1
SL-8 DEB,1490,55.68259811401367,0.01767919957637787,354.0957946777344,291.4837951660156,66.65190124511719,15.7462034,0.0,1965-03-15,1966-01-03,1,1
SL-8 DEB,1491,55.99470138549805,0.0023169999476522207,325.0606994628906,1.847599983215332,358.2669982910156,15.72757403,0.0,1965-03-15,1968-09-10,3,1
SL-8 DEB,1493,56.10179901123047,0.04857030138373375,278.9082946777344,320.5928039550781,36.02349853515625,14.86254477,0.0,1965-03-15,1966-11-04,1,1
SL-8 DEB,1495,55.51459884643555,0.0017349000554531813,213.9355926513672,175.914306640625,189.7454071044922,16.18137603,0.007825500331819057,1965-03-15,2004-10-14,39,3
SL-8 DEB,1496,55.94380187988281,0.030957600101828575,224.17239379882812,359.2793884277344,0.7659000158309937,15.26532376,0.0,1965-03-15,1966-09-15,1,1
SL-8 DEB,1497,55.756900787353516,0.01481040008366108,7.935500144958496,157.1457977294922,203.61729431152344,15.63696162,0.0,1965-03-15,1967-05-28,2,1
SL-8 DEB,1498,55.98310089111328,0.007094299886375666,233.65960693359375,160.82640075683594,199.52439880371094,16.06881072,0.0,1965-03-15,1966-05-06,1,1
SL-8 DEB,1499,55.96419906616211,0.025842299684882164,212.51919555664062,1.5161999464035034,358.6507873535156,15.46211823,0.0,1965-03-15,1966-09-07,1,1
THOR ABLESTAR DEB,1500,66.6718978881836,0.001624200027436018,213.67770385742188,287.01611328125,217.14669799804688,16.16076424,0.007455899845808744,1961-06-29,2013-06-28,52,3
THOR ABLESTAR DEB,1501,66.33989715576172,0.0020588000770658255,152.69430541992188,237.3939971923828,122.51850128173828,15.63581576,0.0,1961-06-29,1979-01-23,18,3
SL-3 DEB,1526,64.9052963256836,0.011574500240385532,158.13540649414062,56.18510055541992,304.943115234375,16.02240654,0.0,1965-08-25,1967-08-30,2,1
SL-3 DEB,1527,64.88990020751953,0.009094100445508957,158.24549865722656,52.29679870605469,308.5616149902344,16.06889627,0.0,1965-08-25,1967-08-28,2,1
TRANSIT 5B-1 DEB,1528,89.8125,0.002128399908542633,307.56988525390625,112.91639709472656,254.59779357910156,14.73875734,0.13138000667095184,1963-09-28,1980-01-15,17,2
SL-8 DEB,1530,55.92789840698242,0.006426000036299229,275.5509948730469,22.272899627685547,338.0994873046875,15.77977331,0.0,1965-03-15,1969-07-04,4,2
SL-8 DEB,1531,56.07870101928711,0.011802099645137787,332.7966003417969,293.1444091796875,65.71109771728516,15.72931438,0.0,1965-03-15,1967-03-05,2,1
SL-8 DEB,1532,55.95119857788086,0.006079799961298704,270.33709716796875,332.0184020996094,27.738100051879883,16.15119095,0.0,1965-03-15,1966-01-11,1,1
SL-8 DEB,1534,56.014801025390625,0.0027280000504106283,340.4259948730469,289.6069030761719,70.20220184326172,16.29159959,0.0,1965-03-15,1971-05-05,6,2
SL-8 DEB,1536,55.97549819946289,0.016642499715089798,289.94390869140625,144.01890563964844,217.1750946044922,15.8355873,0.0,1965-03-15,1966-04-26,1,1
SL-8 DEB,1537,56.04909896850586,0.016380999237298965,239.1824951171875,343.2312927246094,16.32110023498535,15.88234679,0.0,1965-03-15,1966-08-17,1,1
SL-8 DEB,1538,56.012699127197266,0.002924500033259392,289.1437072753906,138.7866973876953,221.53759765625,16.12391053,0.0025863999035209417,1965-03-15,1974-12-05,9,2
SL-8 DEB,1539,55.956298828125,0.03478489816188812,216.68919372558594,357.19329833984375,2.7046000957489014,15.25179871,0.0,1965-03-15,1966-09-26,1,1
SL-8 DEB,1540,55.94820022583008,0.003038200084120035,150.8311004638672,234.6772003173828,125.13529968261719,16.00822277,0.0,1965-03-15,1968-02-27,3,1
SL-8 DEB,1541,55.997100830078125,0.028450099751353264,162.2635955810547,20.102699279785156,341.07391357421875,15.39165928,0.0,1965-03-15,1966-03-20,1,1
SL-8 DEB,1542,55.96120071411133,0.011225000023841858,303.94140625,302.8974914550781,56.05609893798828,15.84402781,0.0,1965-03-15,1966-07-31,1,1
SL-8 DEB,1543,55.9640998840332,0.00860610045492649,45.553001403808594,278.93609619140625,80.19779968261719,15.95882204,0.0,1965-03-15,1968-09-19,3,1
SL-8 DEB,1544,56.078800201416016,0.018578000366687775,21.455400466918945,261.15838623046875,96.8291015625,15.57631194,0.0,1965-03-15,1967-02-22,2,1
SL-8 DEB,1545,55.97439956665039,0.04745019972324371,147.23980712890625,206.44700622558594,151.1324005126953,14.91868212,0.0,1965-03-15,1966-01-24,1,1
SL-8 DEB,1546,55.89670181274414,0.016706999391317368,240.54730224609375,354.3330993652344,5.573400020599365,15.91284864,0.0,1965-03-15,1966-08-16,1,1
SL-8 DEB,1547,56.05979919433594,0.02490070089697838,119.50569915771484,219.577392578125,138.63729858398438,15.35259596,0.0,1965-03-15,1966-07-24,1,1
SL-8 DEB,1548,55.915401458740234,0.004719600081443787,193.2552032470703,45.58549880981445,314.9010925292969,15.90722179,0.0,1965-03-15,1978-05-27,13,2
SL-8 DEB,1550,55.91279983520508,0.005180899985134602,106.99839782714844,69.1615982055664,291.4952087402344,16.17279002,0.0,1965-03-15,1970-07-08,5,2
SL-8 DEB,1551,55.99589920043945,0.002733000088483095,96.05770111083984,48.945701599121094,311.3930969238281,16.22615489,0.0,1965-03-15,1969-12-19,4,2
SL-8 DEB,1552,55.840599060058594,0.027943100780248642,351.6813049316406,319.8005065917969,38.25529861450195,15.18918751,0.0,1965-03-15,1967-03-20,2,1
SL-8 DEB,1553,55.83689880371094,0.007626700215041637,300.22491455078125,331.3124084472656,28.34910011291504,16.03588543,0.0,1965-03-15,1966-07-23,1,1
SL-8 DEB,1554,55.98249816894531,0.0042364997789263725,62.56230163574219,279.98748779296875,79.5270004272461,16.28253145,0.0,1965-03-15,1967-01-06,2,1
SL-8 DEB,1555,55.942501068115234,0.00879720039665699,204.4925994873047,218.164306640625,141.30630493164062,15.78735268,0.0,1965-03-15,1968-02-12,3,1
SL-8 DEB,1556,56.16600036621094,0.0065484000369906425,69.47679901123047,58.04309844970703,302.6890869140625,16.20924343,0.0,1965-03-15,1967-05-01,2,1
SL-8 DEB,1557,56.012699127197266,0.011398600414395332,81.09439849853516,262.3951110839844,247.55050659179688,15.38255914,0.020323999226093292,1965-03-15,1981-01-05,16,2
